candidate_id,sld_name,template_id,scale,rotation,x,y,chamfer_score,coverage_r0,coverage_r1,coverage_r2,coverage_r3,normalized_score_a,normalized_score_b,normalized_score_c,template_width,template_height,template_area,edge_count,candidate_component_count,template_component_count,component_difference,largest_component_ratio,candidate_contour_count,template_contour_count,contour_difference,candidate_total_contour_area,template_total_contour_area,contour_area_ratio,candidate_total_contour_perimeter,template_total_contour_perimeter,contour_perimeter_ratio,candidate_aspect_ratio,template_aspect_ratio,aspect_ratio_difference,candidate_bbox_area,template_bbox_area,bbox_area_ratio,candidate_edge_density,template_edge_density,density_difference,candidate_foreground_ratio,template_foreground_ratio,occupancy_difference,candidate_euler,template_euler,euler_difference,hole_count_difference,topology_difference,edge_overlap_ratio,localized_chamfer_residual,shape_similarity,template_alignment_quality,VerificationScore,CoverageAreaScore,CoverageScaleScore,CombinedScore,w_actual,h_actual,x1,y1,x2,y2
SLD1_00008,SLD1,T_0.372_270,0.372,270,754,202,0.872058093547821,0.3903225806451613,0.832258064516129,0.9193548387096774,0.9548387096774194,0.3096,1897.548387096774,0.0428082069580731,38,60,2280,310,8,3,5,1.0,10,3,7,47.5,79.0,0.6012658227848101,571.2619735002518,492.45079135894775,1.1600386952853092,0.6333333333333333,0.6440677966101694,0.0107344632768361,2280,2242,1.0169491525423728,0.1245614035087719,0.1359649122807017,0.0114035087719298,0.1245614035087719,0.1382694023193577,0.0137079988105857,6,3,3,2,5,0.3903225806451613,0.87205803,0.0033153701652408,0.3903225806451613,0.5899275800216781,1897.548387096774,0.3096,759.3733113867227,14.136,22.32,746.932,190.84,761.068,213.16
SLD1_00046,SLD1,T_0.372_180,0.372,180,880,120,0.9149168729782104,0.4089456869009584,0.7731629392971247,0.9137380191693292,0.97444089456869,0.2876166134185303,1762.8115015974442,0.0401534344335414,60,38,2280,313,6,2,4,1.0,7,2,5,17.5,83.0,0.2108433734939759,484.6345564126968,492.45079159736633,0.9841278858354234,1.5789473684210529,1.5526315789473684,0.0263157894736842,2280,2242,1.0169491525423728,0.1039473684210526,0.1372807017543859,0.0333333333333333,0.1039473684210526,0.139607493309545,0.0356601248884924,5,2,3,1,4,0.4089456869009584,0.914917,0.0125182096390588,0.4089456869009584,0.6336218565311855,1762.8115015974442,0.2876166134185303,705.5047737528964,22.32,14.136,868.84,112.932,891.16,127.068
SLD1_00069,SLD1,T_0.400_270,0.4,270,590,26,1.5164076089859009,0.2869822485207101,0.6449704142011834,0.7869822485207101,0.863905325443787,0.2579881656804734,1692.4023668639052,0.0332317073170731,41,64,2624,338,17,7,10,1.0,25,9,16,668.0,151.5,4.409240924092409,950.2640599012376,570.3502857685089,1.6661060467793405,0.7068965517241379,0.640625,0.0662715517241379,2378,2624,0.90625,0.1901676829268292,0.1288109756097561,0.0613567073170731,0.2098402018502943,0.1288109756097561,0.0810292262405382,9,5,4,6,10,0.2869822485207101,1.5164076,0.0492957554027504,0.2869822485207101,0.4443631774998631,1692.4023668639052,0.2579881656804734,677.227564652062,16.400000000000002,25.6,581.8,13.2,598.2,38.8
SLD1_00098,SLD1,T_0.372_270,0.372,270,686,209,1.1492674350738523,0.332258064516129,0.7290322580645161,0.864516129032258,0.9290322580645162,0.2712,1662.1935483870968,0.0374986619090098,38,60,2280,310,20,3,17,1.0,28,3,25,777.0,79.0,9.835443037974684,934.1219245195388,492.45079135894775,1.896883792067372,0.6666666666666666,0.6440677966101694,0.0225988700564971,2166,2242,0.9661016949152542,0.212719298245614,0.1359649122807017,0.0767543859649122,0.2239150507848568,0.1382694023193577,0.0856456484654991,12,3,9,8,17,0.332258064516129,1.1492674,0.0454859428475133,0.332258064516129,0.462677638457457,1662.1935483870968,0.2712,665.1550259379133,14.136,22.32,678.932,197.84,693.068,220.16
SLD1_00108,SLD1,T_0.372_180,0.372,180,1174,178,1.086024284362793,0.31629392971246,0.7252396166134185,0.8690095846645367,0.9424920127795527,0.2697891373801916,1653.5463258785942,0.037664585191793,60,38,2280,313,23,2,21,1.0,29,2,27,360.5,83.0,4.343373493975903,1071.0752428770063,492.45079159736633,2.174989381990334,1.5263157894736843,1.5526315789473684,0.026315789473684,2204,2242,0.9830508474576272,0.2407894736842105,0.1372807017543859,0.1035087719298245,0.249092558983666,0.139607493309545,0.109485065674121,17,2,15,6,21,0.31629392971246,1.0860243,0.0524259982555886,0.31629392971246,0.4470262534982121,1653.5463258785942,0.2697891373801916,661.6867461035367,22.32,14.136,1162.84,170.932,1185.16,185.068
SLD1_00331,SLD1,T_0.372_090,0.372,90,1012,41,1.595102310180664,0.2694805194805195,0.6688311688311688,0.7857142857142857,0.8474025974025974,0.2488051948051947,1524.9350649350647,0.0341801962533452,38,60,2280,308,17,7,10,1.0,27,7,20,562.0,78.0,7.205128205128205,872.666081905365,473.3380932807922,1.8436421963353045,0.6333333333333333,0.6440677966101694,0.0107344632768361,2280,2242,1.0169491525423728,0.2017543859649122,0.1350877192982456,0.0666666666666666,0.2017543859649122,0.1373773416592328,0.0643770443056794,7,7,0,10,10,0.2694805194805195,1.5951023,0.0330392442411321,0.2694805194805195,0.4524885209943194,1524.9350649350647,0.2488051948051947,610.2455190866225,14.136,22.32,1004.932,29.84,1019.068,52.16
SLD1_00416,SLD1,T_0.344_180,0.344,180,1180,179,0.9515459537506104,0.3639846743295019,0.7777777777777778,0.9042145593869731,0.950191570881226,0.2675555555555555,1497.2222222222222,0.0369481481481481,55,35,1925,261,26,7,19,1.0,29,7,22,112.5,52.0,2.1634615384615383,848.2813059091568,430.5096658468247,1.970411754264712,1.5714285714285714,1.542857142857143,0.0285714285714284,1925,1890,1.0185185185185186,0.2322077922077922,0.1355844155844155,0.0966233766233766,0.2322077922077922,0.1380952380952381,0.094112554112554,23,7,16,3,19,0.3639846743295019,0.9515459,0.0444421613231492,0.3639846743295019,0.4653339304373787,1497.2222222222222,0.2675555555555555,599.1680892471513,18.919999999999998,12.04,1170.54,172.98,1189.46,185.02
SLD1_00420,SLD1,T_0.372_270,0.372,270,99,114,1.5978845357894895,0.3096774193548387,0.6548387096774193,0.7709677419354839,0.8483870967741935,0.2435999999999999,1493.032258064516,0.0336824264049955,38,60,2280,310,16,3,13,1.0,21,3,18,275.5,79.0,3.4873417721518987,664.8599520921707,492.45079135894775,1.3501043429282538,0.6333333333333333,0.6440677966101694,0.0107344632768361,2280,2242,1.0169491525423728,0.1521929824561403,0.1359649122807017,0.0162280701754385,0.1521929824561403,0.1382694023193577,0.0139235801367826,11,3,8,5,13,0.3096774193548387,1.5978844,0.0039949921686151,0.3096774193548387,0.4847260030886401,1493.032258064516,0.2435999999999999,597.5037388276596,14.136,22.32,91.932,102.84,106.068,125.16
SLD1_00442,SLD1,T_0.372_180,0.372,180,89,159,1.2316021919250488,0.2587859424920127,0.6517571884984026,0.8402555910543131,0.926517571884984,0.2424536741214057,1486.006389776358,0.0338483496877787,60,38,2280,313,20,2,18,1.0,23,2,21,216.5,83.0,2.608433734939759,1014.3645657300948,492.45079159736633,2.0598292926685997,1.5263157894736843,1.5526315789473684,0.026315789473684,2204,2242,0.9830508474576272,0.2280701754385964,0.1372807017543859,0.0907894736842105,0.2359346642468239,0.139607493309545,0.0963271709372789,17,2,15,3,18,0.2587859424920127,1.2316023,0.0463103571226063,0.2587859424920127,0.4349492959285691,1486.006389776358,0.2424536741214057,594.6635254881004,22.32,14.136,77.84,151.932,100.16,166.068
SLD1_00696,SLD1,T_0.344_270,0.344,270,887,49,1.166756510734558,0.3087719298245614,0.7368421052631579,0.8596491228070176,0.9228070175438596,0.2534736842105263,1418.421052631579,0.0375272727272727,35,55,1925,285,21,5,16,1.0,26,6,20,499.5,79.5,6.283018867924528,769.9970350265503,445.3797235488892,1.7288551640632288,0.6363636363636364,0.6363636363636364,0.0,1925,1925,1.0,0.2135064935064935,0.148051948051948,0.0654545454545454,0.2135064935064935,0.148051948051948,0.0654545454545454,16,4,12,4,16,0.3087719298245614,1.1667565,0.0343964252013302,0.3087719298245614,0.4664497607655503,1418.421052631579,0.2534736842105263,567.6482909090909,12.04,18.919999999999998,880.98,39.54,893.02,58.46
