Euler_Number,CoverageScaleScore,sld_rank,candidate_contour_count,candidate_edge_density,template_alignment_quality,template_component_count,template_edge_density,hole_count_difference,coverage_r0,normalized_score_c,aspect_ratio_difference,sld_name,template_total_contour_perimeter,Stroke_Count,shape_similarity,Vertical_Stroke_Ratio,x,CombinedScore,density_difference,Graph_Density_Difference,Contour_Hierarchy_Depth,Connected_Component_Count,rotation,candidate_aspect_ratio,Component_Area_Variance,candidate_euler,candidate_id,template_contour_count,template_area,localized_chamfer_residual,Average_Branch_Length,template_id,component_difference,Degree_Distribution_Difference,coverage_r2,Endpoint_Matching_Ratio,scale,candidate_total_contour_area,topology_difference,template_bbox_area,Junction_Similarity,edge_count,Branch_Point_Count,euler_difference,fp_class,candidate_component_count,Horizontal_Stroke_Ratio,Endpoint_Count,Largest_Component_Ratio,Hole_Count,Graph_Edit_Distance_Approx,contour_difference,Maximum_Branch_Length,bbox_area_ratio,contour_area_ratio,y,template_width,group,Node_Count_Difference,normalized_score_a,coverage_r1,template_euler,candidate_foreground_ratio,VerificationScore,coverage_r3,candidate_bbox_area,template_foreground_ratio,template_aspect_ratio,normalized_score_b,CoverageAreaScore,chamfer_score,candidate_total_contour_perimeter,occupancy_difference,template_height,largest_component_ratio,Endpoint_Similarity,Branch_Length_Variance,Stroke_Density,template_total_contour_area,Edge_Count_Difference,edge_overlap_ratio,contour_perimeter_ratio,Loop_Count,Junction_Matching_Ratio,Stroke_Similarity
2.0,0.1703225806451613,987,2,0.04878048780487805,0.2,7,0.11814024390243902,0,0.2,0.020441347270615563,14.463414634146341,SLD7,521.5218585729599,2.0,0.09270461014747156,0.0,1528,447.08853030047584,0.06935975609756097,0.2123076923076923,0.0,2.0,180,16.0,0.0,2,,7,2624,6.435484,128.0,T_0.400_180,5,5.3076923076923075,0.4483870967741935,0.0,0.4,0.0,5,2583,0.014285714285714285,310,0.0,5,,2,1.0,0.0,0.5,0.0,95.0,5,256.0,0.09910956252419667,0.0,180,64,E_PromotedNoise,26.0,0.1703225806451613,0.4258064516129032,7,0.5,0.2701311459543167,0.4806451612903226,256,0.1200154858691444,1.5365853658536586,1117.316129032258,1117.316129032258,6.435483932495117,252.0,0.3799845141308556,41,1.0,0.037037037037037035,0.0,1.0,61.5,69.0,0.2,0.4832012232230256,2.0,0.0,1.0
2.0,0.1703225806451613,998,2,0.04878048780487805,0.2,7,0.11814024390243902,0,0.2,0.020441347270615563,14.463414634146341,SLD7,521.5218585729599,2.0,0.09270461014747156,0.0,1539,447.08853030047584,0.06935975609756097,0.2123076923076923,0.0,2.0,180,16.0,0.0,2,,7,2624,6.435484,128.0,T_0.400_180,5,5.3076923076923075,0.4483870967741935,0.0,0.4,0.0,5,2583,0.014285714285714285,310,0.0,5,,2,1.0,0.0,0.5,0.0,95.0,5,256.0,0.09910956252419667,0.0,180,64,E_PromotedNoise,26.0,0.1703225806451613,0.4258064516129032,7,0.5,0.2701311459543167,0.4806451612903226,256,0.1200154858691444,1.5365853658536586,1117.316129032258,1117.316129032258,6.435483932495117,252.0,0.3799845141308556,41,1.0,0.037037037037037035,0.0,1.0,61.5,69.0,0.2,0.4832012232230256,2.0,0.0,1.0
2.0,0.16645161290322583,808,2,0.04878048780487805,0.38064516129032255,7,0.11814024390243902,0,0.38064516129032255,0.019976771196283393,19.796747967479675,SLD10,521.5218585729599,2.0,0.09250348257210306,0.0,701,436.9492252163651,0.06935975609756097,0.2123076923076923,0.0,2.0,180,21.333333333333332,0.0,2,,7,2624,6.5580645,128.0,T_0.400_180,5,5.3076923076923075,0.43548387096774194,0.0,0.4,0.0,5,2583,0.014285714285714285,310,0.0,5,,2,1.0,0.0,0.5,0.0,95.0,5,256.0,0.0743321718931475,0.0,237,64,E_PromotedNoise,26.0,0.16645161290322583,0.4161290322580645,7,0.6666666666666666,0.3003215971675846,0.45806451612903226,192,0.1200154858691444,1.5365853658536586,1091.9225806451614,1091.9225806451614,6.5580644607543945,252.0,0.5466511807975223,41,1.0,0.037037037037037035,0.0,1.0,61.5,69.0,0.38064516129032255,0.4832012232230256,2.0,0.0,1.0
2.0,0.16645161290322583,819,2,0.04878048780487805,0.38064516129032255,7,0.11814024390243902,0,0.38064516129032255,0.019976771196283393,19.796747967479675,SLD10,521.5218585729599,2.0,0.09250348257210306,0.0,712,436.9492252163651,0.06935975609756097,0.2123076923076923,0.0,2.0,180,21.333333333333332,0.0,2,,7,2624,6.5580645,128.0,T_0.400_180,5,5.3076923076923075,0.43548387096774194,0.0,0.4,0.0,5,2583,0.014285714285714285,310,0.0,5,,2,1.0,0.0,0.5,0.0,95.0,5,256.0,0.0743321718931475,0.0,237,64,E_PromotedNoise,26.0,0.16645161290322583,0.4161290322580645,7,0.6666666666666666,0.3003215971675846,0.45806451612903226,192,0.1200154858691444,1.5365853658536586,1091.9225806451614,1091.9225806451614,6.5580644607543945,252.0,0.5466511807975223,41,1.0,0.037037037037037035,0.0,1.0,61.5,69.0,0.38064516129032255,0.4832012232230256,2.0,0.0,1.0
2.0,0.16645161290322583,821,2,0.04878048780487805,0.38064516129032255,7,0.11814024390243902,0,0.38064516129032255,0.019976771196283393,19.796747967479675,SLD10,521.5218585729599,2.0,0.09250348257210306,0.0,714,436.9492252163651,0.06935975609756097,0.2123076923076923,0.0,2.0,180,21.333333333333332,0.0,2,,7,2624,6.5580645,128.0,T_0.400_180,5,5.3076923076923075,0.43548387096774194,0.0,0.4,0.0,5,2583,0.014285714285714285,310,0.0,5,,2,1.0,0.0,0.5,0.0,95.0,5,256.0,0.0743321718931475,0.0,237,64,E_PromotedNoise,26.0,0.16645161290322583,0.4161290322580645,7,0.6666666666666666,0.3003215971675846,0.45806451612903226,192,0.1200154858691444,1.5365853658536586,1091.9225806451614,1091.9225806451614,6.5580644607543945,252.0,0.5466511807975223,41,1.0,0.037037037037037035,0.0,1.0,61.5,69.0,0.38064516129032255,0.4832012232230256,2.0,0.0,1.0
2.0,0.16645161290322583,840,2,0.04878048780487805,0.38064516129032255,7,0.11814024390243902,0,0.38064516129032255,0.019976771196283393,19.796747967479675,SLD10,521.5218585729599,2.0,0.09250348257210306,0.0,733,436.9492252163651,0.06935975609756097,0.2123076923076923,0.0,2.0,180,21.333333333333332,0.0,2,,7,2624,6.5580645,128.0,T_0.400_180,5,5.3076923076923075,0.43548387096774194,0.0,0.4,0.0,5,2583,0.014285714285714285,310,0.0,5,,2,1.0,0.0,0.5,0.0,95.0,5,256.0,0.0743321718931475,0.0,237,64,E_PromotedNoise,26.0,0.16645161290322583,0.4161290322580645,7,0.6666666666666666,0.3003215971675846,0.45806451612903226,192,0.1200154858691444,1.5365853658536586,1091.9225806451614,1091.9225806451614,6.5580644607543945,252.0,0.5466511807975223,41,1.0,0.037037037037037035,0.0,1.0,61.5,69.0,0.38064516129032255,0.4832012232230256,2.0,0.0,1.0
2.0,0.16645161290322583,860,2,0.04878048780487805,0.38064516129032255,7,0.11814024390243902,0,0.38064516129032255,0.019976771196283393,19.796747967479675,SLD10,521.5218585729599,2.0,0.09250348257210306,0.0,753,436.9492252163651,0.06935975609756097,0.2123076923076923,0.0,2.0,180,21.333333333333332,0.0,2,,7,2624,6.5580645,128.0,T_0.400_180,5,5.3076923076923075,0.43548387096774194,0.0,0.4,0.0,5,2583,0.014285714285714285,310,0.0,5,,2,1.0,0.0,0.5,0.0,95.0,5,256.0,0.0743321718931475,0.0,237,64,E_PromotedNoise,26.0,0.16645161290322583,0.4161290322580645,7,0.6666666666666666,0.3003215971675846,0.45806451612903226,192,0.1200154858691444,1.5365853658536586,1091.9225806451614,1091.9225806451614,6.5580644607543945,252.0,0.5466511807975223,41,1.0,0.037037037037037035,0.0,1.0,61.5,69.0,0.38064516129032255,0.4832012232230256,2.0,0.0,1.0
2.0,0.16645161290322583,863,2,0.04878048780487805,0.38064516129032255,7,0.11814024390243902,0,0.38064516129032255,0.019976771196283393,19.796747967479675,SLD10,521.5218585729599,2.0,0.09250348257210306,0.0,756,436.9492252163651,0.06935975609756097,0.2123076923076923,0.0,2.0,180,21.333333333333332,0.0,2,,7,2624,6.5580645,128.0,T_0.400_180,5,5.3076923076923075,0.43548387096774194,0.0,0.4,0.0,5,2583,0.014285714285714285,310,0.0,5,,2,1.0,0.0,0.5,0.0,95.0,5,256.0,0.0743321718931475,0.0,237,64,E_PromotedNoise,26.0,0.16645161290322583,0.4161290322580645,7,0.6666666666666666,0.3003215971675846,0.45806451612903226,192,0.1200154858691444,1.5365853658536586,1091.9225806451614,1091.9225806451614,6.5580644607543945,252.0,0.5466511807975223,41,1.0,0.037037037037037035,0.0,1.0,61.5,69.0,0.38064516129032255,0.4832012232230256,2.0,0.0,1.0
2.0,0.16645161290322583,892,2,0.04878048780487805,0.38064516129032255,7,0.11814024390243902,0,0.38064516129032255,0.019976771196283393,19.796747967479675,SLD10,521.5218585729599,2.0,0.09250348257210306,0.0,785,436.9492252163651,0.06935975609756097,0.2123076923076923,0.0,2.0,180,21.333333333333332,0.0,2,,7,2624,6.5580645,128.0,T_0.400_180,5,5.3076923076923075,0.43548387096774194,0.0,0.4,0.0,5,2583,0.014285714285714285,310,0.0,5,,2,1.0,0.0,0.5,0.0,95.0,5,256.0,0.0743321718931475,0.0,237,64,E_PromotedNoise,26.0,0.16645161290322583,0.4161290322580645,7,0.6666666666666666,0.3003215971675846,0.45806451612903226,192,0.1200154858691444,1.5365853658536586,1091.9225806451614,1091.9225806451614,6.5580644607543945,252.0,0.5466511807975223,41,1.0,0.037037037037037035,0.0,1.0,61.5,69.0,0.38064516129032255,0.4832012232230256,2.0,0.0,1.0
2.0,0.16645161290322583,898,2,0.04878048780487805,0.38064516129032255,7,0.11814024390243902,0,0.38064516129032255,0.019976771196283393,19.796747967479675,SLD10,521.5218585729599,2.0,0.09250348257210306,0.0,791,436.9492252163651,0.06935975609756097,0.2123076923076923,0.0,2.0,180,21.333333333333332,0.0,2,,7,2624,6.5580645,128.0,T_0.400_180,5,5.3076923076923075,0.43548387096774194,0.0,0.4,0.0,5,2583,0.014285714285714285,310,0.0,5,,2,1.0,0.0,0.5,0.0,95.0,5,256.0,0.0743321718931475,0.0,237,64,E_PromotedNoise,26.0,0.16645161290322583,0.4161290322580645,7,0.6666666666666666,0.3003215971675846,0.45806451612903226,192,0.1200154858691444,1.5365853658536586,1091.9225806451614,1091.9225806451614,6.5580644607543945,252.0,0.5466511807975223,41,1.0,0.037037037037037035,0.0,1.0,61.5,69.0,0.38064516129032255,0.4832012232230256,2.0,0.0,1.0
2.0,0.16645161290322583,935,2,0.04878048780487805,0.38064516129032255,7,0.11814024390243902,0,0.38064516129032255,0.019976771196283393,19.796747967479675,SLD10,521.5218585729599,2.0,0.09250348257210306,0.0,828,436.9492252163651,0.06935975609756097,0.2123076923076923,0.0,2.0,180,21.333333333333332,0.0,2,,7,2624,6.5580645,128.0,T_0.400_180,5,5.3076923076923075,0.43548387096774194,0.0,0.4,0.0,5,2583,0.014285714285714285,310,0.0,5,,2,1.0,0.0,0.5,0.0,95.0,5,256.0,0.0743321718931475,0.0,237,64,E_PromotedNoise,26.0,0.16645161290322583,0.4161290322580645,7,0.6666666666666666,0.3003215971675846,0.45806451612903226,192,0.1200154858691444,1.5365853658536586,1091.9225806451614,1091.9225806451614,6.5580644607543945,252.0,0.5466511807975223,41,1.0,0.037037037037037035,0.0,1.0,61.5,69.0,0.38064516129032255,0.4832012232230256,2.0,0.0,1.0
2.0,0.16645161290322583,295,2,0.04878048780487805,0.38064516129032255,7,0.11814024390243902,0,0.38064516129032255,0.019976771196283393,19.796747967479675,SLD8,521.5218585729599,2.0,0.09250348257210306,0.0,805,436.9492252163651,0.06935975609756097,0.2123076923076923,0.0,2.0,180,21.333333333333332,0.0,2,,7,2624,6.5580645,128.0,T_0.400_180,5,5.3076923076923075,0.43548387096774194,0.0,0.4,0.0,5,2583,0.014285714285714285,310,0.0,5,,2,1.0,0.0,0.5,0.0,95.0,5,256.0,0.0743321718931475,0.0,128,64,E_PromotedNoise,26.0,0.16645161290322583,0.4161290322580645,7,0.6666666666666666,0.3003215971675846,0.45806451612903226,192,0.1200154858691444,1.5365853658536586,1091.9225806451614,1091.9225806451614,6.5580644607543945,252.0,0.5466511807975223,41,1.0,0.037037037037037035,0.0,1.0,61.5,69.0,0.38064516129032255,0.4832012232230256,2.0,0.0,1.0
2.0,0.16645161290322583,301,2,0.04878048780487805,0.38064516129032255,7,0.11814024390243902,0,0.38064516129032255,0.019976771196283393,19.796747967479675,SLD8,521.5218585729599,2.0,0.09250348257210306,0.0,811,436.9492252163651,0.06935975609756097,0.2123076923076923,0.0,2.0,180,21.333333333333332,0.0,2,,7,2624,6.5580645,128.0,T_0.400_180,5,5.3076923076923075,0.43548387096774194,0.0,0.4,0.0,5,2583,0.014285714285714285,310,0.0,5,,2,1.0,0.0,0.5,0.0,95.0,5,256.0,0.0743321718931475,0.0,128,64,E_PromotedNoise,26.0,0.16645161290322583,0.4161290322580645,7,0.6666666666666666,0.3003215971675846,0.45806451612903226,192,0.1200154858691444,1.5365853658536586,1091.9225806451614,1091.9225806451614,6.5580644607543945,252.0,0.5466511807975223,41,1.0,0.037037037037037035,0.0,1.0,61.5,69.0,0.38064516129032255,0.4832012232230256,2.0,0.0,1.0
2.0,0.16645161290322583,319,2,0.04878048780487805,0.38064516129032255,7,0.11814024390243902,0,0.38064516129032255,0.019976771196283393,19.796747967479675,SLD8,521.5218585729599,2.0,0.09250348257210306,0.0,829,436.9492252163651,0.06935975609756097,0.2123076923076923,0.0,2.0,180,21.333333333333332,0.0,2,,7,2624,6.5580645,128.0,T_0.400_180,5,5.3076923076923075,0.43548387096774194,0.0,0.4,0.0,5,2583,0.014285714285714285,310,0.0,5,,2,1.0,0.0,0.5,0.0,95.0,5,256.0,0.0743321718931475,0.0,128,64,E_PromotedNoise,26.0,0.16645161290322583,0.4161290322580645,7,0.6666666666666666,0.3003215971675846,0.45806451612903226,192,0.1200154858691444,1.5365853658536586,1091.9225806451614,1091.9225806451614,6.5580644607543945,252.0,0.5466511807975223,41,1.0,0.037037037037037035,0.0,1.0,61.5,69.0,0.38064516129032255,0.4832012232230256,2.0,0.0,1.0
2.0,0.16645161290322583,325,2,0.04878048780487805,0.38064516129032255,7,0.11814024390243902,0,0.38064516129032255,0.019976771196283393,19.796747967479675,SLD8,521.5218585729599,2.0,0.09250348257210306,0.0,835,436.9492252163651,0.06935975609756097,0.2123076923076923,0.0,2.0,180,21.333333333333332,0.0,2,,7,2624,6.5580645,128.0,T_0.400_180,5,5.3076923076923075,0.43548387096774194,0.0,0.4,0.0,5,2583,0.014285714285714285,310,0.0,5,,2,1.0,0.0,0.5,0.0,95.0,5,256.0,0.0743321718931475,0.0,128,64,E_PromotedNoise,26.0,0.16645161290322583,0.4161290322580645,7,0.6666666666666666,0.3003215971675846,0.45806451612903226,192,0.1200154858691444,1.5365853658536586,1091.9225806451614,1091.9225806451614,6.5580644607543945,252.0,0.5466511807975223,41,1.0,0.037037037037037035,0.0,1.0,61.5,69.0,0.38064516129032255,0.4832012232230256,2.0,0.0,1.0
2.0,0.16000000000000003,383,2,0.04878048780487805,0.215625,5,0.12195121951219512,2,0.215625,0.019821912504839338,0.5882936507936508,SLD8,533.7228692770004,2.0,0.09883211085919594,1.0,25,420.0903032084786,0.07317073170731707,0.28205128205128205,0.0,2.0,90,0.0625,0.0,2,,7,2624,6.675,128.0,T_0.400_090,3,7.333333333333333,0.421875,0.0,0.4,0.0,3,2583,0.01,320,0.0,1,,2,0.0,0.0,0.5,0.0,126.0,5,256.0,0.09910956252419667,0.0,1,41,E_PromotedNoise,27.0,0.16000000000000003,0.4,3,0.5,0.4171720141308556,0.453125,256,0.12388695315524584,0.6507936507936508,1049.6000000000001,1049.6000000000001,6.675000190734863,252.0,0.37611304684475416,64,1.0,0.03571428571428571,0.0,1.0,535.5,99.0,0.215625,0.4721551473733325,2.0,0.0,1.0
2.0,0.16000000000000003,407,2,0.04878048780487805,0.215625,5,0.12195121951219512,2,0.215625,0.019821912504839338,0.5882936507936508,SLD8,533.7228692770004,2.0,0.09883211085919594,1.0,25,420.0903032084786,0.07317073170731707,0.28205128205128205,0.0,2.0,90,0.0625,0.0,2,,7,2624,6.675,128.0,T_0.400_090,3,7.333333333333333,0.421875,0.0,0.4,0.0,3,2583,0.01,320,0.0,1,,2,0.0,0.0,0.5,0.0,126.0,5,256.0,0.09910956252419667,0.0,25,41,E_PromotedNoise,27.0,0.16000000000000003,0.4,3,0.5,0.4171720141308556,0.453125,256,0.12388695315524584,0.6507936507936508,1049.6000000000001,1049.6000000000001,6.675000190734863,252.0,0.37611304684475416,64,1.0,0.03571428571428571,0.0,1.0,535.5,99.0,0.215625,0.4721551473733325,2.0,0.0,1.0
2.0,0.16000000000000003,421,2,0.04878048780487805,0.215625,5,0.12195121951219512,2,0.215625,0.019821912504839338,0.5882936507936508,SLD8,533.7228692770004,2.0,0.09883211085919594,1.0,25,420.0903032084786,0.07317073170731707,0.28205128205128205,0.0,2.0,90,0.0625,0.0,2,,7,2624,6.675,128.0,T_0.400_090,3,7.333333333333333,0.421875,0.0,0.4,0.0,3,2583,0.01,320,0.0,1,,2,0.0,0.0,0.5,0.0,126.0,5,256.0,0.09910956252419667,0.0,39,41,E_PromotedNoise,27.0,0.16000000000000003,0.4,3,0.5,0.4171720141308556,0.453125,256,0.12388695315524584,0.6507936507936508,1049.6000000000001,1049.6000000000001,6.675000190734863,252.0,0.37611304684475416,64,1.0,0.03571428571428571,0.0,1.0,535.5,99.0,0.215625,0.4721551473733325,2.0,0.0,1.0
2.0,0.16000000000000003,432,2,0.04878048780487805,0.215625,5,0.12195121951219512,2,0.215625,0.019821912504839338,0.5882936507936508,SLD8,533.7228692770004,2.0,0.09883211085919594,1.0,25,420.0903032084786,0.07317073170731707,0.28205128205128205,0.0,2.0,90,0.0625,0.0,2,,7,2624,6.675,128.0,T_0.400_090,3,7.333333333333333,0.421875,0.0,0.4,0.0,3,2583,0.01,320,0.0,1,,2,0.0,0.0,0.5,0.0,126.0,5,256.0,0.09910956252419667,0.0,50,41,E_PromotedNoise,27.0,0.16000000000000003,0.4,3,0.5,0.4171720141308556,0.453125,256,0.12388695315524584,0.6507936507936508,1049.6000000000001,1049.6000000000001,6.675000190734863,252.0,0.37611304684475416,64,1.0,0.03571428571428571,0.0,1.0,535.5,99.0,0.215625,0.4721551473733325,2.0,0.0,1.0
2.0,0.16000000000000003,473,2,0.04878048780487805,0.215625,5,0.12195121951219512,2,0.215625,0.019821912504839338,0.5882936507936508,SLD8,533.7228692770004,2.0,0.09883211085919594,1.0,25,420.0903032084786,0.07317073170731707,0.28205128205128205,0.0,2.0,90,0.0625,0.0,2,,7,2624,6.675,128.0,T_0.400_090,3,7.333333333333333,0.421875,0.0,0.4,0.0,3,2583,0.01,320,0.0,1,,2,0.0,0.0,0.5,0.0,126.0,5,256.0,0.09910956252419667,0.0,201,41,E_PromotedNoise,27.0,0.16000000000000003,0.4,3,0.5,0.4171720141308556,0.453125,256,0.12388695315524584,0.6507936507936508,1049.6000000000001,1049.6000000000001,6.675000190734863,252.0,0.37611304684475416,64,1.0,0.03571428571428571,0.0,1.0,535.5,99.0,0.215625,0.4721551473733325,2.0,0.0,1.0
2.0,0.16000000000000003,477,2,0.04878048780487805,0.215625,5,0.12195121951219512,2,0.215625,0.019821912504839338,0.5882936507936508,SLD8,533.7228692770004,2.0,0.09883211085919594,1.0,25,420.0903032084786,0.07317073170731707,0.28205128205128205,0.0,2.0,90,0.0625,0.0,2,,7,2624,6.675,128.0,T_0.400_090,3,7.333333333333333,0.421875,0.0,0.4,0.0,3,2583,0.01,320,0.0,1,,2,0.0,0.0,0.5,0.0,126.0,5,256.0,0.09910956252419667,0.0,205,41,E_PromotedNoise,27.0,0.16000000000000003,0.4,3,0.5,0.4171720141308556,0.453125,256,0.12388695315524584,0.6507936507936508,1049.6000000000001,1049.6000000000001,6.675000190734863,252.0,0.37611304684475416,64,1.0,0.03571428571428571,0.0,1.0,535.5,99.0,0.215625,0.4721551473733325,2.0,0.0,1.0
2.0,0.15739644970414202,521,2,0.04878048780487805,0.19822485207100593,7,0.1288109756097561,2,0.19822485207100593,0.02027439024390244,0.578125,SLD8,570.3502857685089,2.0,0.09142212405696648,1.0,39,413.20844315557804,0.08003048780487805,0.2,0.0,2.0,270,0.0625,0.0,2,,9,2624,6.908284,128.0,T_0.400_270,5,7.0,0.40828402366863903,0.0,0.4,0.0,5,2624,0.007874015748031496,338,0.0,3,,2,0.0,0.0,0.5,0.0,162.0,7,256.0,0.0975609756097561,0.0,10,41,E_PromotedNoise,36.0,0.15739644970414202,0.39349112426035504,5,0.5,0.3335985531822774,0.4408284023668639,256,0.1288109756097561,0.640625,1032.5207100591717,1032.5207100591717,6.9082841873168945,252.0,0.3711890243902439,64,1.0,0.02702702702702703,0.0,1.0,151.5,126.0,0.19822485207100593,0.44183374022588034,2.0,0.0,1.0
2.0,0.15739644970414202,530,2,0.04878048780487805,0.19822485207100593,7,0.1288109756097561,2,0.19822485207100593,0.02027439024390244,0.578125,SLD8,570.3502857685089,2.0,0.09142212405696648,1.0,39,413.20844315557804,0.08003048780487805,0.2,0.0,2.0,270,0.0625,0.0,2,,9,2624,6.908284,128.0,T_0.400_270,5,7.0,0.40828402366863903,0.0,0.4,0.0,5,2624,0.007874015748031496,338,0.0,3,,2,0.0,0.0,0.5,0.0,162.0,7,256.0,0.0975609756097561,0.0,19,41,E_PromotedNoise,36.0,0.15739644970414202,0.39349112426035504,5,0.5,0.3335985531822774,0.4408284023668639,256,0.1288109756097561,0.640625,1032.5207100591717,1032.5207100591717,6.9082841873168945,252.0,0.3711890243902439,64,1.0,0.02702702702702703,0.0,1.0,151.5,126.0,0.19822485207100593,0.44183374022588034,2.0,0.0,1.0
2.0,0.15739644970414202,562,2,0.04878048780487805,0.19822485207100593,7,0.1288109756097561,2,0.19822485207100593,0.02027439024390244,0.578125,SLD8,570.3502857685089,2.0,0.09142212405696648,1.0,39,413.20844315557804,0.08003048780487805,0.2,0.0,2.0,270,0.0625,0.0,2,,9,2624,6.908284,128.0,T_0.400_270,5,7.0,0.40828402366863903,0.0,0.4,0.0,5,2624,0.007874015748031496,338,0.0,3,,2,0.0,0.0,0.5,0.0,162.0,7,256.0,0.0975609756097561,0.0,201,41,E_PromotedNoise,36.0,0.15739644970414202,0.39349112426035504,5,0.5,0.3335985531822774,0.4408284023668639,256,0.1288109756097561,0.640625,1032.5207100591717,1032.5207100591717,6.9082841873168945,252.0,0.3711890243902439,64,1.0,0.02702702702702703,0.0,1.0,151.5,126.0,0.19822485207100593,0.44183374022588034,2.0,0.0,1.0
2.0,0.15739644970414202,570,2,0.04878048780487805,0.19822485207100593,7,0.1288109756097561,2,0.19822485207100593,0.02027439024390244,0.578125,SLD8,570.3502857685089,2.0,0.09142212405696648,1.0,39,413.20844315557804,0.08003048780487805,0.2,0.0,2.0,270,0.0625,0.0,2,,9,2624,6.908284,128.0,T_0.400_270,5,7.0,0.40828402366863903,0.0,0.4,0.0,5,2624,0.007874015748031496,338,0.0,3,,2,0.0,0.0,0.5,0.0,162.0,7,256.0,0.0975609756097561,0.0,209,41,E_PromotedNoise,36.0,0.15739644970414202,0.39349112426035504,5,0.5,0.3335985531822774,0.4408284023668639,256,0.1288109756097561,0.640625,1032.5207100591717,1032.5207100591717,6.9082841873168945,252.0,0.3711890243902439,64,1.0,0.02702702702702703,0.0,1.0,151.5,126.0,0.19822485207100593,0.44183374022588034,2.0,0.0,1.0
2.0,0.15739644970414202,583,2,0.04878048780487805,0.19822485207100593,7,0.1288109756097561,2,0.19822485207100593,0.02027439024390244,0.578125,SLD8,570.3502857685089,2.0,0.09142212405696648,1.0,39,413.20844315557804,0.08003048780487805,0.2,0.0,2.0,270,0.0625,0.0,2,,9,2624,6.908284,128.0,T_0.400_270,5,7.0,0.40828402366863903,0.0,0.4,0.0,5,2624,0.007874015748031496,338,0.0,3,,2,0.0,0.0,0.5,0.0,162.0,7,256.0,0.0975609756097561,0.0,222,41,E_PromotedNoise,36.0,0.15739644970414202,0.39349112426035504,5,0.5,0.3335985531822774,0.4408284023668639,256,0.1288109756097561,0.640625,1032.5207100591717,1032.5207100591717,6.9082841873168945,252.0,0.3711890243902439,64,1.0,0.02702702702702703,0.0,1.0,151.5,126.0,0.19822485207100593,0.44183374022588034,2.0,0.0,1.0
2.0,0.15739644970414202,585,2,0.04878048780487805,0.19822485207100593,7,0.1288109756097561,2,0.19822485207100593,0.02027439024390244,0.578125,SLD8,570.3502857685089,2.0,0.09142212405696648,1.0,39,413.20844315557804,0.08003048780487805,0.2,0.0,2.0,270,0.0625,0.0,2,,9,2624,6.908284,128.0,T_0.400_270,5,7.0,0.40828402366863903,0.0,0.4,0.0,5,2624,0.007874015748031496,338,0.0,3,,2,0.0,0.0,0.5,0.0,162.0,7,256.0,0.0975609756097561,0.0,224,41,E_PromotedNoise,36.0,0.15739644970414202,0.39349112426035504,5,0.5,0.3335985531822774,0.4408284023668639,256,0.1288109756097561,0.640625,1032.5207100591717,1032.5207100591717,6.9082841873168945,252.0,0.3711890243902439,64,1.0,0.02702702702702703,0.0,1.0,151.5,126.0,0.19822485207100593,0.44183374022588034,2.0,0.0,1.0
2.0,0.15249266862170088,670,2,0.04878048780487805,0.35777126099706746,6,0.12995426829268292,2,0.35777126099706746,0.019817073170731708,19.772357723577233,SLD8,575.6223644018173,2.0,0.09272247911539938,0.0,813,400.3274204366641,0.08117378048780487,0.2830687830687831,0.0,2.0,0,21.333333333333332,0.0,2,,8,2624,7.170088,128.0,T_0.400_000,4,7.642857142857143,0.39882697947214074,0.0,0.4,0.0,4,2624,0.009259259259259259,341,0.0,2,,2,1.0,0.0,0.5,0.0,135.0,6,256.0,0.07317073170731707,0.0,114,64,E_PromotedNoise,28.0,0.15249266862170088,0.3812316715542522,4,0.6666666666666666,0.31109662220155926,0.4252199413489736,192,0.12995426829268292,1.5609756097560976,1000.3519061583578,1000.3519061583578,7.170087814331055,252.0,0.5367123983739837,41,1.0,0.034482758620689655,0.0,1.0,555.0,107.0,0.35777126099706746,0.4377870207699046,2.0,0.0,1.0
2.0,0.15,823,2,0.05263157894736842,0.2,3,0.13596491228070176,0,0.2,0.020740410347903658,0.5774011299435028,SLD8,492.45079135894775,2.0,0.08774565816210911,1.0,40,368.05123967655607,0.08333333333333334,0.2438423645320197,0.0,2.0,270,0.06666666666666667,0.0,2,,3,2280,6.335484,120.0,T_0.372_270,1,6.827586206896552,0.4258064516129032,0.0,0.372,0.0,1,2242,0.01,310,0.0,1,,2,0.0,0.0,0.5,0.0,128.0,1,240.0,0.10704727921498662,0.0,9,38,E_PromotedNoise,29.0,0.15,0.4032258064516129,3,0.5,0.5155069878085043,0.4645161290322581,240,0.13826940231935772,0.6440677966101694,919.3548387096773,919.3548387096773,6.335484027862549,236.0,0.3617305976806423,60,1.0,0.03333333333333333,0.0,1.0,79.0,99.0,0.2,0.47923570058389736,2.0,0.0,1.0
