candidate_id,sld_name,template_id,scale,rotation,x,y,chamfer_score,coverage_r0,coverage_r1,coverage_r2,coverage_r3,normalized_score_a,normalized_score_b,normalized_score_c,template_width,template_height,template_area,edge_count,candidate_component_count,template_component_count,component_difference,largest_component_ratio,candidate_contour_count,template_contour_count,contour_difference,candidate_total_contour_area,template_total_contour_area,contour_area_ratio,candidate_total_contour_perimeter,template_total_contour_perimeter,contour_perimeter_ratio,candidate_aspect_ratio,template_aspect_ratio,aspect_ratio_difference,candidate_bbox_area,template_bbox_area,bbox_area_ratio,candidate_edge_density,template_edge_density,density_difference,candidate_foreground_ratio,template_foreground_ratio,occupancy_difference,candidate_euler,template_euler,euler_difference,hole_count_difference,topology_difference,edge_overlap_ratio,localized_chamfer_residual,shape_similarity,template_alignment_quality,VerificationScore,CoverageAreaScore,CoverageScaleScore,CombinedScore,group,sld_rank,group,sld_rank,fp_class
,SLD7,T_0.400_180,0.4,180,1541,180,6.435483932495117,0.2,0.4258064516129032,0.4483870967741935,0.4806451612903226,0.1703225806451613,1117.316129032258,0.020441347270615563,64,41,2624,310,2,7,5,1.0,2,7,5,0.0,61.5,0.0,252.0,521.5218585729599,0.4832012232230256,16.0,1.5365853658536586,14.463414634146341,256,2583,0.09910956252419667,0.04878048780487805,0.11814024390243902,0.06935975609756097,0.5,0.1200154858691444,0.3799845141308556,2,7,5,0,5,0.2,6.435484,0.09270461014747156,0.2,0.2701311459543167,1117.316129032258,0.1703225806451613,447.08853030047584,A_TrueMR,1000,A_TrueMR,1000,
,SLD7,T_0.400_180,0.4,180,1215,180,6.429032325744629,0.2064516129032258,0.4258064516129032,0.4483870967741935,0.4806451612903226,0.1703225806451613,1117.316129032258,0.020441347270615563,64,41,2624,310,2,7,5,1.0,2,7,5,2.0,61.5,0.032520325203252036,274.48528122901917,521.5218585729599,0.5263159668515011,4.266666666666667,1.5365853658536586,2.730081300813008,960,2583,0.3716608594657375,0.053353658536585365,0.11814024390243902,0.06478658536585366,0.14583333333333334,0.1200154858691444,0.025817847464188942,2,7,5,0,5,0.2064516129032258,6.4290323,0.09981216389722192,0.2064516129032258,0.3438145973049593,1117.316129032258,0.1703225806451613,447.1327403712862,A_TrueMR,928,A_TrueMR,928,
,SLD7,T_0.372_000,0.372,0,1215,719,4.345831394195557,0.3633440514469453,0.5369774919614148,0.5530546623794212,0.6012861736334405,0.19975562700964627,1224.3086816720256,0.027709188224799283,60,38,2280,311,3,7,4,1.0,3,7,4,3.5,80.5,0.043478260869565216,297.2132030725479,474.7523069381714,0.6260384599063255,1.5789473684210527,1.5526315789473684,0.026315789473684292,2280,2242,1.0169491525423728,0.06666666666666667,0.13640350877192983,0.06973684210526317,0.06666666666666667,0.13871543264942016,0.07204876598275349,3,7,4,0,4,0.3633440514469453,4.3458314,0.10539619541356801,0.3633440514469453,0.6153829359217433,1224.3086816720256,0.19975562700964627,490.0927024303633,A_TrueMR,565,A_TrueMR,565,
,SLD7,T_0.372_270,0.372,270,2,318,2.0767691135406494,0.25161290322580643,0.5387096774193548,0.6645161290322581,0.7483870967741936,0.2004,1228.258064516129,0.027709188224799286,38,60,2280,310,12,3,9,1.0,17,3,14,119.5,79.0,1.5126582278481013,703.4041086435318,492.45079135894775,1.4283744101668425,0.4166666666666667,0.6440677966101694,0.22740112994350276,1500,2242,0.6690454950936664,0.16096491228070176,0.13596491228070176,0.024999999999999994,0.24466666666666667,0.13826940231935772,0.10639726434730895,7,3,4,5,9,0.25161290322580643,2.076769,0.04127690202040851,0.25161290322580643,0.41372419210957956,1228.258064516129,0.2004,491.55146032171734,A_TrueMR,558,A_TrueMR,558,
,SLD7,T_0.400_090,0.4,90,1725,345,2.814704656600952,0.228125,0.475,0.6,0.678125,0.19,1246.3999999999999,0.02353852109949671,41,64,2624,320,11,5,6,1.0,16,7,9,144.0,535.5,0.2689075630252101,642.9360724687576,533.7228692770004,1.2046253017782453,0.609375,0.6507936507936508,0.04141865079365081,2496,2583,0.9663182346109176,0.12614329268292682,0.12195121951219512,0.004192073170731697,0.1326121794871795,0.12388695315524584,0.00872522633193365,6,3,3,3,6,0.228125,2.8147047,0.023169419325978935,0.228125,0.5075703099407368,1246.3999999999999,0.19,498.8645421859644,A_TrueMR,505,A_TrueMR,505,
,SLD7,T_0.372_270,0.372,270,18,406,4.556128978729248,0.41935483870967744,0.5451612903225806,0.567741935483871,0.6,0.2028,1242.967741935484,0.028041034790365748,38,60,2280,310,4,3,1,1.0,4,3,1,2.0,79.0,0.02531645569620253,300.48528122901917,492.45079135894775,0.6101833655294001,0.6333333333333333,0.6440677966101694,0.010734463276836137,2280,2242,1.0169491525423728,0.06798245614035088,0.13596491228070176,0.06798245614035088,0.06798245614035088,0.13826940231935772,0.07028694617900684,4,3,1,0,1,0.41935483870967744,4.556129,0.0868455434826062,0.41935483870967744,0.7560056784936644,1242.967741935484,0.2028,497.6407001812898,A_TrueMR,514,A_TrueMR,514,
,SLD7,T_0.372_270,0.372,270,18,754,3.496774196624756,0.41935483870967744,0.5483870967741935,0.5774193548387097,0.6225806451612903,0.204,1250.3225806451612,0.028206958073148974,38,60,2280,310,3,3,0,1.0,3,3,0,2.5,79.0,0.03164556962025317,303.55634891986847,492.45079135894775,0.6164196590733185,0.6333333333333333,0.6440677966101694,0.010734463276836137,2280,2242,1.0169491525423728,0.06798245614035088,0.13596491228070176,0.06798245614035088,0.06798245614035088,0.13826940231935772,0.07028694617900684,3,3,0,0,0,0.41935483870967744,3.4967742,0.06524073017771218,0.41935483870967744,0.7960056784936644,1250.3225806451612,0.204,500.6066356651607,A_TrueMR,499,A_TrueMR,499,
,SLD7,T_0.400_090,0.4,90,1712,183,3.128653049468994,0.3125,0.61875,0.665625,0.709375,0.24750000000000003,1623.6000000000001,0.03066202090592335,41,64,2624,320,6,5,1,1.0,6,7,1,2.5,535.5,0.004668534080298786,397.0710676908493,533.7228692770004,0.7439648749335691,0.640625,0.6507936507936508,0.010168650793650813,2624,2583,1.0158730158730158,0.07850609756097561,0.12195121951219512,0.04344512195121951,0.07850609756097561,0.12388695315524584,0.04538085559427023,6,3,3,2,5,0.3125,3.128653,0.04433543959484132,0.3125,0.6539510743321719,1623.6000000000001,0.24750000000000003,649.8323706445993,A_TrueMR,30,A_TrueMR,30,
,SLD7,T_0.400_090,0.4,90,3,163,5.809374809265137,0.396875,0.4375,0.4625,0.490625,0.17500000000000002,1148.0,0.021680216802168025,41,64,2624,320,4,5,1,1.0,4,7,3,5.0,535.5,0.009337068160597572,304.28427052497864,533.7228692770004,0.5701166055282073,0.375,0.6507936507936508,0.2757936507936508,1536,2583,0.59465737514518,0.05983231707317073,0.12195121951219512,0.06211890243902439,0.10221354166666667,0.12388695315524584,0.021673411488579167,4,3,1,2,3,0.396875,5.809375,0.10437558965521312,0.396875,0.6471453070557491,1148.0,0.17500000000000002,459.5882871842335,A_TrueMR,800,A_TrueMR,800,
,SLD7,T_0.344_090,0.344,90,7,732,2.901822805404663,0.47104247104247104,0.640926640926641,0.6718146718146718,0.7065637065637066,0.22047876447876447,1233.783783783784,0.030213756613756613,35,55,1925,259,4,5,1,1.0,4,5,1,2.0,47.5,0.042105263157894736,327.3137083053589,440.7523070573807,0.7426250596182281,0.6363636363636364,0.6481481481481481,0.011784511784511786,1925,1890,1.0185185185185186,0.08727272727272728,0.13454545454545455,0.04727272727272727,0.08727272727272728,0.13703703703703704,0.04976430976430976,4,5,1,0,1,0.47104247104247104,2.9018228,0.022238180804656116,0.47104247104247104,0.7795484315484316,1233.783783783784,0.22047876447876447,493.9812425724427,A_TrueMR,535,A_TrueMR,535,
,SLD7,T_0.317_270,0.317,270,6,226,1.2948884963989258,0.32950191570881227,0.685823754789272,0.7969348659003831,0.89272030651341,0.21740613026819924,1154.2413793103449,0.035464375,33,51,1683,261,12,5,7,1.0,20,6,14,313.0,74.5,4.201342281879195,646.132030248642,399.9238795042038,1.6156375334467872,0.49019607843137253,0.64,0.14980392156862748,1275,1600,0.796875,0.20320855614973263,0.15508021390374332,0.0481283422459893,0.26823529411764707,0.163125,0.10511029411764708,4,4,0,7,7,0.32950191570881227,1.2948884,0.038660423370943886,0.32950191570881227,0.468242063126191,1154.2413793103449,0.21740613026819924,461.9774969620137,A_TrueMR,773,A_TrueMR,773,
,SLD7,T_0.400_090,0.4,90,3,681,5.298125267028809,0.440625,0.50625,0.528125,0.55,0.2025,1328.3999999999999,0.025087108013937282,41,64,2624,320,4,5,1,1.0,4,7,3,2.0,535.5,0.003734827264239029,386.48528122901917,533.7228692770004,0.7241310115726642,0.640625,0.6507936507936508,0.010168650793650813,2624,2583,1.0158730158730158,0.07545731707317073,0.12195121951219512,0.04649390243902439,0.07545731707317073,0.12388695315524584,0.04842963608207511,4,3,1,2,3,0.440625,5.2981253,0.06952479306600007,0.440625,0.71116906213705,1328.3999999999999,0.2025,531.7867014372822,A_TrueMR,300,A_TrueMR,300,
,SLD7,T_0.400_090,0.4,90,1727,289,2.2707266807556152,0.190625,0.475,0.646875,0.7375,0.19,1246.3999999999999,0.02353852109949671,41,64,2624,320,13,5,8,1.0,20,7,13,116.0,535.5,0.2166199813258637,669.5046133995056,533.7228692770004,1.2544049579633714,0.40625,0.6507936507936508,0.2445436507936508,1664,2583,0.6442121564072784,0.12995426829268292,0.12195121951219512,0.008003048780487798,0.2049278846153846,0.12388695315524584,0.08104093146013877,6,3,3,5,8,0.190625,2.2707267,0.022209844547383284,0.190625,0.41046997379314454,1246.3999999999999,0.19,498.8062819842758,A_TrueMR,507,A_TrueMR,507,
,SLD7,T_0.372_270,0.372,270,554,154,1.8991899490356445,0.2161290322580645,0.5096774193548387,0.6419354838709678,0.7935483870967742,0.1896,1162.0645161290322,0.026215878679750223,38,60,2280,310,18,3,15,1.0,20,3,17,57.0,79.0,0.7215189873417721,605.8477591276169,492.45079135894775,1.2302706580199483,0.6,0.6440677966101694,0.04406779661016946,2160,2242,0.9634255129348795,0.14473684210526316,0.13596491228070176,0.008771929824561403,0.1527777777777778,0.13826940231935772,0.01450837545842007,16,3,13,2,15,0.2161290322580645,1.89919,0.006826630730478012,0.2161290322580645,0.45136908929878916,1162.0645161290322,0.1896,465.0966279051922,A_TrueMR,747,A_TrueMR,747,
,SLD7,T_0.400_000,0.4,0,442,327,4.7519378662109375,0.33724340175953077,0.44281524926686217,0.5043988269794721,0.5630498533724341,0.17712609970674487,1161.9472140762464,0.02301829268292683,64,41,2624,341,8,6,2,1.0,8,8,0,18.0,555.0,0.032432432432432434,347.19595777988434,575.6223644018173,0.6031662062690839,3.5555555555555554,1.5609756097560976,1.9945799457994577,1152,2624,0.43902439024390244,0.07164634146341463,0.12995426829268292,0.05830792682926829,0.16319444444444445,0.12995426829268292,0.03324017615176153,8,4,4,2,6,0.33724340175953077,4.751938,0.05797551074277796,0.33724340175953077,0.46286339993165326,1161.9472140762464,0.17712609970674487,465.05660367045755,A_TrueMR,749,A_TrueMR,749,
,SLD7,T_0.372_270,0.372,270,1728,755,3.9928231239318848,0.25161290322580643,0.535483870967742,0.5870967741935483,0.6225806451612903,0.19920000000000002,1220.9032258064517,0.02754326494201606,38,60,2280,310,3,3,0,1.0,3,3,0,2.0,79.0,0.02531645569620253,292.1421353816986,492.45079135894775,0.5932412750835768,0.559322033898305,0.6440677966101694,0.0847457627118644,1947,2242,0.868421052631579,0.06535087719298245,0.13596491228070176,0.07061403508771931,0.07652799178222908,0.13826940231935772,0.061741410537128644,3,3,0,0,0,0.25161290322580643,3.9928231,0.06464031599936768,0.25161290322580643,0.7320636293003995,1220.9032258064517,0.19920000000000002,488.80052850016096,A_TrueMR,580,A_TrueMR,580,
,SLD7,T_0.400_270,0.4,270,17,95,5.080106735229492,0.39349112426035504,0.4911242603550296,0.5177514792899408,0.5650887573964497,0.19644970414201185,1288.7100591715975,0.02530487804878049,41,64,2624,338,3,7,4,1.0,3,9,6,9.0,151.5,0.0594059405940594,342.28427052497864,570.3502857685089,0.6001299185180095,0.515625,0.640625,0.125,2112,2624,0.8048780487804879,0.06821646341463415,0.1288109756097561,0.06059451219512195,0.08475378787878787,0.1288109756097561,0.04405718773096823,3,5,2,2,4,0.39349112426035504,5.0801063,0.08100382407452203,0.39349112426035504,0.5921169972928886,1288.7100591715975,0.19644970414201185,515.8392938670147,A_TrueMR,392,A_TrueMR,392,
,SLD7,T_0.400_270,0.4,270,17,512,5.078712463378906,0.39644970414201186,0.48520710059171596,0.514792899408284,0.5650887573964497,0.1940828402366864,1273.1834319526627,0.025,41,64,2624,338,3,7,4,1.0,3,9,6,7.5,151.5,0.04950495049504951,338.8700569868088,570.3502857685089,0.5941437489247577,0.5,0.640625,0.140625,2048,2624,0.7804878048780488,0.06707317073170732,0.1288109756097561,0.06173780487804878,0.0859375,0.1288109756097561,0.0428734756097561,3,5,2,2,4,0.39644970414201186,5.0787125,0.08443558090486472,0.39644970414201186,0.5898876551450426,1273.1834319526627,0.1940828402366864,509.6273053741521,A_TrueMR,425,A_TrueMR,425,
,SLD7,T_0.400_270,0.4,270,3,286,2.6643917560577393,0.17159763313609466,0.4378698224852071,0.5562130177514792,0.6597633136094675,0.17514792899408285,1148.9704142011835,0.0225609756097561,41,64,2624,338,13,7,6,1.0,15,9,6,118.5,151.5,0.7821782178217822,657.7472541332245,570.3502857685089,1.1532338468927985,0.375,0.640625,0.265625,1536,2624,0.5853658536585366,0.13033536585365854,0.1288109756097561,0.0015243902439024404,0.22265625,0.1288109756097561,0.0938452743902439,11,5,6,0,6,0.17159763313609466,2.6643915,0.02670376625034457,0.17159763313609466,0.4592803570139991,1148.9704142011835,0.17514792899408285,459.86373389468184,A_TrueMR,794,A_TrueMR,794,
,SLD7,T_0.400_000,0.4,0,670,487,5.364390850067139,0.36363636363636365,0.44574780058651026,0.4809384164222874,0.5249266862170088,0.17829912023460412,1169.6422287390028,0.023170731707317073,64,41,2624,341,7,6,1,1.0,7,8,1,3.0,555.0,0.005405405405405406,313.4558436870575,575.6223644018173,0.5445511902804516,2.206896551724138,1.5609756097560976,0.6459209419680403,1856,2624,0.7073170731707317,0.06211890243902439,0.12995426829268292,0.06783536585365853,0.08782327586206896,0.12995426829268292,0.04213099243061395,7,4,3,2,5,0.36363636363636365,5.364391,0.09768686679308794,0.36363636363636365,0.5379134490404466,1169.6422287390028,0.17829912023460412,468.1796395650254,A_TrueMR,715,A_TrueMR,715,
,SLD7,T_0.400_180,0.4,180,1184,4,1.877644419670105,0.2064516129032258,0.4967741935483871,0.6548387096774193,0.8064516129032258,0.19870967741935486,1303.5354838709677,0.023848238482384824,64,41,2624,310,22,7,15,1.0,32,7,25,153.5,61.5,2.4959349593495936,606.4579317569733,521.5218585729599,1.1628619621360146,1.7297297297297298,1.5365853658536586,0.19314436387607126,2368,2583,0.9167634533488193,0.12347560975609756,0.11814024390243902,0.005335365853658541,0.13682432432432431,0.1200154858691444,0.016808838455179914,12,7,5,10,15,0.2064516129032258,1.8776445,0.01048815290551397,0.2064516129032258,0.4188777702339858,1303.5354838709677,0.19870967741935486,521.6655202105275,A_TrueMR,364,A_TrueMR,364,
,SLD7,T_0.344_090,0.344,90,1731,244,1.3611146211624146,0.3127413127413127,0.6447876447876448,0.7876447876447876,0.8918918918918919,0.22180694980694982,1241.2162162162163,0.030395767195767198,35,55,1925,259,11,5,6,1.0,17,5,12,119.0,47.5,2.5052631578947366,671.6467492580414,440.7523070573807,1.5238643984468152,0.4727272727272727,0.6481481481481481,0.17542087542087542,1430,1890,0.7566137566137566,0.1787012987012987,0.13454545454545455,0.04415584415584414,0.24055944055944056,0.13703703703703704,0.10352240352240352,5,5,0,6,6,0.3127413127413127,1.3611146,0.03332693007884352,0.3127413127413127,0.4692025692025692,1241.2162162162163,0.22180694980694982,496.76800802800807,A_TrueMR,517,A_TrueMR,517,
,SLD7,T_0.372_180,0.372,180,486,342,4.1000518798828125,0.34185303514376997,0.5015974440894568,0.5718849840255591,0.6293929712460063,0.18659424920127793,1143.6421725239616,0.02604995539696699,60,38,2280,313,7,2,5,1.0,8,2,6,101.5,83.0,1.2228915662650603,429.379723072052,492.45079159736633,0.8719241199293635,2.0,1.5526315789473684,0.44736842105263164,1800,2242,0.8028545941123997,0.09956140350877193,0.13728070175438598,0.03771929824561404,0.12611111111111112,0.13960749330954506,0.013496382198433937,6,2,4,1,5,0.34185303514376997,4.1000514,0.006137081361711816,0.34185303514376997,0.492839090243795,1143.6421725239616,0.18659424920127793,457.7525724637309,A_TrueMR,812,A_TrueMR,812,
,SLD7,T_0.344_270,0.344,270,19,360,3.0827090740203857,0.45614035087719296,0.6035087719298246,0.656140350877193,0.7157894736842105,0.20760701754385963,1161.7543859649122,0.030736623376623372,35,55,1925,285,6,5,1,1.0,6,6,0,3.0,79.5,0.03773584905660377,299.79898953437805,445.37972354888916,0.6731312039657082,0.6363636363636364,0.6363636363636364,0.0,1925,1925,1.0,0.08103896103896104,0.14805194805194805,0.06701298701298701,0.08103896103896104,0.14805194805194805,0.06701298701298701,6,4,2,1,3,0.45614035087719296,3.082709,0.061563838722521025,0.45614035087719296,0.7400369104579632,1161.7543859649122,0.20760701754385963,465.1457765322397,A_TrueMR,743,A_TrueMR,743,
,SLD7,T_0.400_180,0.4,180,658,84,5.293088436126709,0.3935483870967742,0.4935483870967742,0.5387096774193548,0.5645161290322581,0.19741935483870968,1295.0709677419354,0.023693379790940765,64,41,2624,310,8,7,1,1.0,8,7,1,9.0,61.5,0.14634146341463414,341.7401144504547,521.5218585729599,0.6552747671699861,2.909090909090909,1.5365853658536586,1.3725055432372506,1408,2583,0.5451025938830817,0.06859756097560976,0.11814024390243902,0.04954268292682926,0.1278409090909091,0.1200154858691444,0.007825423221764688,8,7,1,0,1,0.3935483870967742,5.2930884,0.05263911868483809,0.3935483870967742,0.5665908948993136,1295.0709677419354,0.19741935483870968,518.3683416337137,A_TrueMR,380,A_TrueMR,380,
,SLD7,T_0.400_180,0.4,180,528,341,6.231758117675781,0.3741935483870968,0.43548387096774194,0.4645161290322581,0.4967741935483871,0.17419354838709677,1142.7096774193549,0.020905923344947733,64,41,2624,310,1,7,6,1.0,1,7,6,4.0,61.5,0.06504065040650407,292.6274166107178,521.5218585729599,0.5611028795829077,4.133333333333334,1.5365853658536586,2.596747967479675,930,2583,0.3600464576074332,0.056402439024390245,0.11814024390243902,0.06173780487804877,0.15913978494623657,0.1200154858691444,0.03912429907709217,1,7,6,0,6,0.3741935483870968,6.231758,0.09077863759474447,0.3741935483870968,0.37208564372510083,1142.7096774193549,0.17419354838709677,457.30712235397704,A_TrueMR,821,A_TrueMR,821,
,SLD7,T_0.400_180,0.4,180,1239,180,6.435483932495117,0.2,0.4258064516129032,0.4483870967741935,0.4806451612903226,0.1703225806451613,1117.316129032258,0.020441347270615563,64,41,2624,310,2,7,5,1.0,2,7,5,0.0,61.5,0.0,252.0,521.5218585729599,0.4832012232230256,16.0,1.5365853658536586,14.463414634146341,256,2583,0.09910956252419667,0.04878048780487805,0.11814024390243902,0.06935975609756097,0.5,0.1200154858691444,0.3799845141308556,2,7,5,0,5,0.2,6.435484,0.09270461014747156,0.2,0.2701311459543167,1117.316129032258,0.1703225806451613,447.08853030047584,A_TrueMR,944,A_TrueMR,944,
,SLD7,T_0.400_180,0.4,180,1266,180,6.435483932495117,0.2,0.4258064516129032,0.4483870967741935,0.4806451612903226,0.1703225806451613,1117.316129032258,0.020441347270615563,64,41,2624,310,2,7,5,1.0,2,7,5,0.0,61.5,0.0,252.0,521.5218585729599,0.4832012232230256,16.0,1.5365853658536586,14.463414634146341,256,2583,0.09910956252419667,0.04878048780487805,0.11814024390243902,0.06935975609756097,0.5,0.1200154858691444,0.3799845141308556,2,7,5,0,5,0.2,6.435484,0.09270461014747156,0.2,0.2701311459543167,1117.316129032258,0.1703225806451613,447.08853030047584,A_TrueMR,971,A_TrueMR,971,
,SLD7,T_0.372_180,0.372,180,43,502,4.383257865905762,0.3865814696485623,0.5239616613418531,0.5591054313099042,0.6006389776357828,0.19491373801916934,1194.632587859425,0.027211418376449602,60,38,2280,313,5,2,3,1.0,5,2,3,14.5,83.0,0.1746987951807229,337.29646277427673,492.45079159736633,0.684934349846785,1.6666666666666667,1.5526315789473684,0.11403508771929838,2160,2242,0.9634255129348795,0.0780701754385965,0.13728070175438598,0.05921052631578948,0.0824074074074074,0.13960749330954506,0.057200085902137654,5,2,3,0,3,0.3865814696485623,4.383258,0.07557282746001528,0.3865814696485623,0.6498853009071236,1194.632587859425,0.19491373801916934,478.24296632431435,A_TrueMR,653,A_TrueMR,653,
,SLD7,T_0.372_270,0.372,270,18,47,4.039380073547363,0.3741935483870968,0.5,0.5516129032258065,0.6161290322580645,0.186,1140.0,0.025718108831400535,38,60,2280,310,2,3,1,1.0,2,3,1,14.5,79.0,0.18354430379746836,328.3259004354477,492.45079135894775,0.6667181903178844,0.5166666666666667,0.6440677966101694,0.12740112994350272,1860,2242,0.8296164139161463,0.07587719298245614,0.13596491228070176,0.06008771929824562,0.09301075268817205,0.13826940231935772,0.04525864963118567,2,3,1,0,1,0.3741935483870968,4.03938,0.04272024738120342,0.3741935483870968,0.7257085647415424,1140.0,0.186,456.43542513884495,A_TrueMR,831,A_TrueMR,831,
,SLD7,T_0.400_000,0.4,0,600,401,2.1939122676849365,0.2756598240469208,0.5131964809384164,0.6480938416422287,0.7448680351906158,0.20527859237536658,1346.6275659824046,0.026676829268292682,64,41,2624,341,14,6,8,1.0,20,8,12,81.5,555.0,0.14684684684684685,655.3208485841751,575.6223644018173,1.1384561982145707,1.8285714285714285,1.5609756097560976,0.2675958188153309,2240,2624,0.8536585365853658,0.12995426829268292,0.12995426829268292,0.0,0.15223214285714284,0.12995426829268292,0.022277874564459926,8,4,4,4,8,0.2756598240469208,2.1939123,0.03472409847015073,0.2756598240469208,0.44472320853811814,1346.6275659824046,0.20527859237536658,538.9178603180848,A_TrueMR,266,A_TrueMR,266,
,SLD7,T_0.400_180,0.4,180,1150,84,2.5820605754852295,0.3709677419354839,0.5,0.5645161290322581,0.7032258064516129,0.2,1312.0,0.024003097173828883,64,41,2624,310,5,7,2,1.0,6,7,1,209.0,61.5,3.3983739837398375,446.93607223033905,521.5218585729599,0.8569843523975967,1.6842105263157894,1.5365853658536586,0.1476251604621308,2432,2583,0.9415408439798684,0.09032012195121951,0.11814024390243902,0.02782012195121951,0.09745065789473684,0.1200154858691444,0.022564827974407564,4,7,3,1,4,0.3709677419354839,2.5820606,0.043743229723084004,0.3709677419354839,0.6616883005030937,1312.0,0.2,525.1970129803019,A_TrueMR,336,A_TrueMR,336,
,SLD7,T_0.400_000,0.4,0,1150,487,4.6277666091918945,0.3284457478005865,0.44574780058651026,0.501466275659824,0.5513196480938416,0.17829912023460412,1169.6422287390028,0.023170731707317073,64,41,2624,341,3,6,3,1.0,3,8,5,18.5,555.0,0.03333333333333333,344.1248902082443,575.6223644018173,0.5978309938771341,1.5609756097560976,1.5609756097560976,0.0,2624,2624,1.0,0.06974085365853659,0.12995426829268292,0.060213414634146326,0.06974085365853659,0.12995426829268292,0.060213414634146326,3,4,1,2,3,0.3284457478005865,4.6277666,0.08935461512037726,0.3284457478005865,0.6344483584865174,1169.6422287390028,0.17829912023460412,468.237560510693,A_TrueMR,713,A_TrueMR,713,
,SLD7,T_0.400_270,0.4,270,1737,352,2.635590076446533,0.15680473372781065,0.4940828402366864,0.6094674556213018,0.7218934911242604,0.1976331360946746,1296.473372781065,0.025457317073170737,41,64,2624,338,11,7,4,1.0,15,9,6,133.0,151.5,0.8778877887788779,616.1076453924179,570.3502857685089,1.0802267672440173,0.640625,0.640625,0.0,2624,2624,1.0,0.12157012195121951,0.1288109756097561,0.007240853658536592,0.12157012195121951,0.1288109756097561,0.007240853658536592,7,5,2,2,4,0.15680473372781065,2.63559,0.022342776759556815,0.15680473372781065,0.5641450786549286,1296.473372781065,0.1976331360946746,518.927836159619,A_TrueMR,374,A_TrueMR,374,
,SLD7,T_0.372_180,0.372,180,661,85,4.992337226867676,0.36421725239616615,0.49201277955271566,0.5175718849840255,0.5559105431309904,0.18302875399361024,1121.7891373801917,0.02555218554861731,60,38,2280,313,7,2,5,1.0,7,2,5,8.0,83.0,0.0963855421686747,320.08326029777527,492.45079159736633,0.6499801924564256,2.857142857142857,1.5526315789473684,1.3045112781954888,1260,2242,0.5619982158786797,0.07368421052631578,0.13728070175438598,0.06359649122807019,0.13333333333333333,0.13960749330954506,0.006274159976211724,7,2,5,0,5,0.36421725239616615,4.9923377,0.053877486353494264,0.36421725239616615,0.3952910454779935,1121.7891373801917,0.18302875399361024,448.9528295793635,A_TrueMR,918,A_TrueMR,918,
,SLD7,T_0.400_180,0.4,180,698,501,5.067876815795898,0.36774193548387096,0.5032258064516129,0.5419354838709678,0.5741935483870968,0.20129032258064516,1320.464516129032,0.02415795586527294,64,41,2624,310,4,7,3,1.0,5,7,2,41.0,61.5,0.6666666666666666,425.82337403297424,521.5218585729599,0.8165014889273378,1.6842105263157894,1.5365853658536586,0.1476251604621308,2432,2583,0.9415408439798684,0.0861280487804878,0.11814024390243902,0.03201219512195122,0.09292763157894737,0.1200154858691444,0.027087854290197028,3,7,4,1,5,0.36774193548387096,5.067877,0.04050720516745082,0.36774193548387096,0.6189775386703056,1320.464516129032,0.20129032258064516,528.557192974815,A_TrueMR,315,A_TrueMR,315,
,SLD7,T_0.372_180,0.372,180,1207,502,4.1024346351623535,0.36421725239616615,0.49201277955271566,0.5399361022364217,0.6006389776357828,0.18302875399361024,1121.7891373801917,0.02555218554861731,60,38,2280,313,1,2,1,1.0,1,2,1,16.0,83.0,0.1927710843373494,295.740114569664,492.45079159736633,0.6005475463048188,1.935483870967742,1.5526315789473684,0.38285229202037363,1860,2242,0.8296164139161463,0.06885964912280702,0.13728070175438598,0.06842105263157895,0.08440860215053764,0.13960749330954506,0.05519889115900742,1,2,1,0,1,0.36421725239616615,4.1024346,0.05857062938774299,0.36421725239616615,0.6679707285566578,1121.7891373801917,0.18302875399361024,449.1164373892107,A_TrueMR,911,A_TrueMR,911,
,SLD7,T_0.400_180,0.4,180,1513,180,6.435483932495117,0.2,0.4258064516129032,0.4483870967741935,0.4806451612903226,0.1703225806451613,1117.316129032258,0.020441347270615563,64,41,2624,310,2,7,5,1.0,2,7,5,0.0,61.5,0.0,252.0,521.5218585729599,0.4832012232230256,16.0,1.5365853658536586,14.463414634146341,256,2583,0.09910956252419667,0.04878048780487805,0.11814024390243902,0.06935975609756097,0.5,0.1200154858691444,0.3799845141308556,2,7,5,0,5,0.2,6.435484,0.09270461014747156,0.2,0.2701311459543167,1117.316129032258,0.1703225806451613,447.08853030047584,A_TrueMR,972,A_TrueMR,972,
,SLD7,T_0.400_000,0.4,0,531,70,4.1652960777282715,0.2932551319648094,0.4281524926686217,0.5043988269794721,0.5894428152492669,0.17126099706744868,1123.4721407624634,0.02225609756097561,64,41,2624,341,10,6,4,1.0,10,8,2,23.5,555.0,0.04234234234234234,396.2670251131058,575.6223644018173,0.6884149220381728,1.5609756097560976,1.5609756097560976,0.0,2624,2624,1.0,0.08346036585365854,0.12995426829268292,0.046493902439024376,0.08346036585365854,0.12995426829268292,0.046493902439024376,10,4,6,2,8,0.2932551319648094,4.165296,0.06995234459541311,0.2932551319648094,0.6093789786138332,1123.4721407624634,0.17126099706744868,449.75448369215366,A_TrueMR,901,A_TrueMR,901,
